,Latitude,Longitude,Elevation,Time
2894,52.4583853316,-1.9441903196,171.73,2017-07-25 23:50:43
2895,52.4583922885,-1.9441915769,171.73,2017-07-25 23:51:15
2896,52.4583957251,-1.9441909064,170.77,2017-07-25 23:51:46
2897,52.4583944678,-1.9441925827,171.25,2017-07-25 23:52:18
2898,52.4583917018,-1.9441950973,171.25,2017-07-25 23:52:46
2899,52.4583886843,-1.9441948459,171.25,2017-07-25 23:53:23
2900,52.458384661,-1.9442018867,171.73,2017-07-25 23:53:53
2901,52.4583825655,-1.944199875,171.73,2017-07-25 23:54:22
2902,52.4583829008,-1.9441975281,171.25,2017-07-25 23:54:49
2903,52.4583863374,-1.9441945106,171.73,2017-07-25 23:55:14
2904,52.4583852477,-1.9441909902,171.73,2017-07-25 23:55:42
2905,52.4583866727,-1.9441821892,171.25,2017-07-25 23:56:04
2906,52.4583852477,-1.9441686943,170.29,2017-07-25 23:56:35
2907,52.4583839905,-1.9441630784,170.29,2017-07-25 23:57:07
2908,52.4583823979,-1.9441632461,170.77,2017-07-25 23:57:33
2909,52.4583831523,-1.9441602286,170.77,2017-07-25 23:58:03
2910,52.4583872594,-1.9441630784,170.29,2017-07-25 23:58:44
2911,52.4583911151,-1.94417255,170.77,2017-07-25 23:59:26
2912,52.4583958089,-1.9441837817,171.25,2017-07-26 00:00:08
2913,52.4583995808,-1.9441732205,171.25,2017-07-26 00:00:49
2914,52.4584039394,-1.9441676885,171.73,2017-07-26 00:01:26
2915,52.4584046099,-1.944160061,172.69,2017-07-26 00:02:15
2916,52.4584003352,-1.9441603124,173.17,2017-07-26 00:03:02
2917,52.4583935458,-1.9441523496,173.17,2017-07-26 00:03:50
2918,52.4583900254,-1.9441580493,172.21,2017-07-26 00:04:28
2919,52.4583915342,-1.9441634975,171.73,2017-07-26 00:05:01
2920,52.4583901931,-1.9441680238,170.29,2017-07-26 00:05:31
2921,52.4583911151,-1.9441715442,169.81,2017-07-26 00:06:00
2922,52.4583915342,-1.944173472,169.33,2017-07-26 00:06:31
2923,52.4583933782,-1.9441815186,169.81,2017-07-26 00:07:05
2924,52.4583911989,-1.9441829436,168.85,2017-07-26 00:07:38
2925,52.4583910313,-1.9441866316,168.85,2017-07-26 00:08:15
2926,52.4583911151,-1.9441896491,168.85,2017-07-26 00:08:48
2927,52.4583912827,-1.944195265,167.89,2017-07-26 00:09:20
2928,52.4583880138,-1.9442075863,168.37,2017-07-26 00:09:58
2929,52.4583891872,-1.9442047365,168.85,2017-07-26 00:10:28
2930,52.4583844095,-1.9442136213,168.37,2017-07-26 00:11:02
2931,52.4583844934,-1.9442168064,168.37,2017-07-26 00:11:32
2932,52.458381895,-1.9442215003,168.37,2017-07-26 00:12:11
2933,52.4583822303,-1.9442261104,168.37,2017-07-26 00:12:35
2934,52.4583810568,-1.9442264456,169.33,2017-07-26 00:13:04
2935,52.4583834875,-1.9442117773,169.81,2017-07-26 00:13:37
2936,52.4583797995,-1.9442085922,169.81,2017-07-26 00:14:13
2937,52.4583770335,-1.9442090113,169.81,2017-07-26 00:14:45
2938,52.4583766982,-1.9442028925,169.33,2017-07-26 00:15:19
2939,52.4583812244,-1.9441936724,169.33,2017-07-26 00:15:49
2940,52.4583889358,-1.9441923313,168.85,2017-07-26 00:16:22
2941,52.4583875947,-1.9442075863,168.85,2017-07-26 00:16:56
2942,52.4583836552,-1.944207754,169.33,2017-07-26 00:17:27
2943,52.4583843257,-1.9442133699,169.81,2017-07-26 00:18:04
2944,52.4583836552,-1.9442245178,170.29,2017-07-26 00:18:37
2945,52.4583818112,-1.9442364201,171.25,2017-07-26 00:19:01
2946,52.4583787099,-1.9442427903,171.73,2017-07-26 00:19:27
2947,52.45837586,-1.9442384318,172.69,2017-07-26 00:20:00
2948,52.4583793804,-1.9442274515,172.21,2017-07-26 00:20:40
2949,52.4583692383,-1.9442163873,172.69,2017-07-26 00:21:22
2950,52.4583657179,-1.9442143757,173.17,2017-07-26 00:21:48
2951,52.4583606049,-1.9442137051,173.66,2017-07-26 00:22:14
2952,52.4583533127,-1.9442151301,174.62,2017-07-26 00:22:45
2953,52.4583463557,-1.9442037307,175.1,2017-07-26 00:23:12
2954,52.4583425,-1.9442018867,175.1,2017-07-26 00:23:43
2955,52.4583389796,-1.9442075025,175.58,2017-07-26 00:24:08
2956,52.4583418295,-1.9442033116,175.58,2017-07-26 00:24:40
2957,52.4583440926,-1.9441932533,175.58,2017-07-26 00:25:12
2958,52.4583472777,-1.9441893976,176.54,2017-07-26 00:25:44
2959,52.4583506305,-1.9441857934,177.02,2017-07-26 00:26:13
2960,52.4583566654,-1.9441853743,177.5,2017-07-26 00:26:46
2961,52.4583595991,-1.9441839494,177.98,2017-07-26 00:27:20
2962,52.4583687354,-1.9441893138,177.02,2017-07-26 00:27:51
2963,52.4583701603,-1.9441925827,175.58,2017-07-26 00:28:23
2964,52.4583715852,-1.9441870507,175.58,2017-07-26 00:28:53
2965,52.4583764467,-1.9441745616,175.58,2017-07-26 00:29:29
2966,52.4583797157,-1.9441800099,175.1,2017-07-26 00:30:02
2967,52.4583790451,-1.944185961,174.62,2017-07-26 00:30:34
2968,52.4583803862,-1.9441833626,174.14,2017-07-26 00:31:02
2969,52.4583844934,-1.9441823568,174.14,2017-07-26 00:31:28
2970,52.4583901092,-1.9441867154,174.14,2017-07-26 00:32:00
2971,52.4583929591,-1.9441847876,174.14,2017-07-26 00:32:38
2972,52.458388852,-1.9441844523,174.14,2017-07-26 00:33:07
2973,52.458382817,-1.9441794232,174.62,2017-07-26 00:33:41
2974,52.4583848286,-1.9441686943,175.1,2017-07-26 00:34:14
2975,52.4583870918,-1.9441708736,175.58,2017-07-26 00:34:50
2976,52.4583835714,-1.9441767409,175.58,2017-07-26 00:35:23
2977,52.4583798833,-1.9441743102,175.58,2017-07-26 00:35:59
2978,52.4583778717,-1.9441672694,176.06,2017-07-26 00:36:28
2979,52.4583771173,-1.944169784,176.06,2017-07-26 00:37:01
2980,52.4583789613,-1.9441816863,176.54,2017-07-26 00:37:33
2981,52.4583842419,-1.9441816024,177.02,2017-07-26 00:38:06
2982,52.4583884329,-1.9441821892,177.5,2017-07-26 00:38:36
2983,52.4583911989,-1.9441842847,177.5,2017-07-26 00:39:06
2984,52.4583896901,-1.9441899005,177.02,2017-07-26 00:39:42
2985,52.4583902769,-1.9441802613,176.54,2017-07-26 00:40:16
2986,52.4583928753,-1.9441758189,175.58,2017-07-26 00:40:47
2987,52.458385583,-1.9441748131,174.62,2017-07-26 00:41:17
2988,52.4583750218,-1.9441971928,173.66,2017-07-26 00:41:52
2989,52.4583678134,-1.9442047365,172.69,2017-07-26 00:42:40
2990,52.4583694898,-1.9442025572,173.17,2017-07-26 00:43:10
2991,52.4583693221,-1.9442008808,172.21,2017-07-26 00:43:39
2992,52.4583684001,-1.9441997074,171.73,2017-07-26 00:44:06
2993,52.4583685677,-1.9442046527,172.21,2017-07-26 00:44:42
2994,52.4583658855,-1.9442093465,172.21,2017-07-26 00:45:15
2995,52.4583676457,-1.9442065805,171.73,2017-07-26 00:45:51
2996,52.4583656341,-1.9442005455,172.21,2017-07-26 00:46:31
2997,52.4583631195,-1.9442071673,172.69,2017-07-26 00:47:10
2998,52.4583629519,-1.944213286,173.66,2017-07-26 00:47:53
2999,52.4583632872,-1.9442167226,174.62,2017-07-26 00:48:28
3000,52.4583653826,-1.9442177285,175.1,2017-07-26 00:48:58
3001,52.4583639577,-1.9442124479,175.58,2017-07-26 00:49:29
3002,52.458365215,-1.94420591,175.1,2017-07-26 00:50:03
3003,52.4583741836,-1.9441842847,174.62,2017-07-26 00:50:43
3004,52.4583789613,-1.9441791717,173.66,2017-07-26 00:51:31
3005,52.458382817,-1.9441826921,173.17,2017-07-26 00:52:02
3006,52.4583840743,-1.9441827759,172.69,2017-07-26 00:52:39
3007,52.4583864212,-1.944186883,172.21,2017-07-26 00:53:19
3008,52.4583834037,-1.9442002103,171.73,2017-07-26 00:53:58
3009,52.4583802186,-1.9442044012,172.21,2017-07-26 00:54:33
3010,52.4583766144,-1.9442146271,171.73,2017-07-26 00:55:03
3011,52.4583722558,-1.9442229252,172.21,2017-07-26 00:55:32
3012,52.4583699089,-1.9442236796,172.21,2017-07-26 00:56:08
3013,52.4583746865,-1.9442221709,171.73,2017-07-26 00:56:35
3014,52.4583744351,-1.9442172255,172.21,2017-07-26 00:57:03
3015,52.4583724234,-1.9442179799,173.17,2017-07-26 00:57:33
3016,52.4583722558,-1.944218399,173.66,2017-07-26 00:58:03
3017,52.4583649635,-1.9442217518,174.62,2017-07-26 00:58:42
3018,52.4583632872,-1.9442196563,175.1,2017-07-26 00:59:15
3019,52.4583617784,-1.9442106038,175.58,2017-07-26 00:59:48
3020,52.4583623651,-1.9442018028,176.06,2017-07-26 01:00:26
3021,52.4583627004,-1.9441956002,175.58,2017-07-26 01:00:57
3022,52.4583653826,-1.9441881403,174.62,2017-07-26 01:01:27
3023,52.4583699089,-1.9441751484,174.14,2017-07-26 01:01:57
3024,52.4583760276,-1.9441749807,173.17,2017-07-26 01:02:23
3025,52.458379548,-1.94417255,172.69,2017-07-26 01:02:51
3026,52.4583803862,-1.9441717118,172.21,2017-07-26 01:03:19
3027,52.4583807215,-1.9441753998,172.69,2017-07-26 01:03:48
3028,52.4583774526,-1.9441702031,173.66,2017-07-26 01:04:21
3029,52.45837586,-1.9441546127,173.66,2017-07-26 01:04:51
3030,52.4583750218,-1.9441476557,173.66,2017-07-26 01:05:15
3031,52.4583778717,-1.9441477396,174.62,2017-07-26 01:05:41
3032,52.4583829846,-1.9441524334,174.62,2017-07-26 01:06:07
3033,52.4583832361,-1.944153104,174.62,2017-07-26 01:06:35
3034,52.4583803024,-1.944161905,175.58,2017-07-26 01:07:08
3035,52.4583713338,-1.9441766571,175.58,2017-07-26 01:07:38
3036,52.458362449,-1.9441894814,174.62,2017-07-26 01:08:19
3037,52.4583589286,-1.9441977795,173.66,2017-07-26 01:08:55
3038,52.4583602697,-1.9441996235,172.21,2017-07-26 01:09:37
3039,52.4583607726,-1.9442030601,171.73,2017-07-26 01:10:07
3040,52.4583688192,-1.944201719,170.77,2017-07-26 01:10:50
3041,52.4583731778,-1.9442018867,170.77,2017-07-26 01:11:23
3042,52.4583772849,-1.9441948459,170.77,2017-07-26 01:11:57
3043,52.4583772011,-1.9441961031,171.25,2017-07-26 01:12:26
3044,52.4583820626,-1.9441924989,171.73,2017-07-26 01:12:53
3045,52.4583782069,-1.9441940077,172.21,2017-07-26 01:13:20
3046,52.4583755247,-1.9441979472,172.69,2017-07-26 01:13:50
3047,52.4583684001,-1.9442066643,173.66,2017-07-26 01:14:26
3048,52.4583659694,-1.9442063291,174.14,2017-07-26 01:14:56
3049,52.4583579227,-1.9442069158,173.66,2017-07-26 01:15:35
3050,52.4583559949,-1.9442083407,172.69,2017-07-26 01:16:18
3051,52.4583611079,-1.9442054071,172.21,2017-07-26 01:16:53
3052,52.4583621137,-1.9441978633,171.73,2017-07-26 01:17:27
3053,52.4583664723,-1.9441877212,171.73,2017-07-26 01:18:09
3054,52.4583658017,-1.9441898167,172.21,2017-07-26 01:18:39
3055,52.4583654664,-1.944190152,172.21,2017-07-26 01:19:14
3056,52.4583681487,-1.9441976957,172.69,2017-07-26 01:19:45
3057,52.458367981,-1.9441931695,171.25,2017-07-26 01:20:13
3058,52.4583668076,-1.9441965222,170.29,2017-07-26 01:20:50
3059,52.4583674781,-1.9441997912,169.33,2017-07-26 01:21:27
3060,52.4583697412,-1.9442009646,169.81,2017-07-26 01:22:05
3061,52.4583765306,-1.9441990368,170.29,2017-07-26 01:22:44
3062,52.4583838228,-1.9441961031,170.29,2017-07-26 01:23:22
3063,52.4583835714,-1.9442037307,170.29,2017-07-26 01:23:52
3064,52.4583863374,-1.9441981986,170.29,2017-07-26 01:24:22
3065,52.4583841581,-1.9441937562,169.33,2017-07-26 01:25:03
3066,52.4583797995,-1.9441856258,169.33,2017-07-26 01:25:42
3067,52.4583799671,-1.9441865478,169.33,2017-07-26 01:26:19
3068,52.4583772011,-1.9441832788,169.81,2017-07-26 01:26:55
3069,52.4583782069,-1.944185961,170.29,2017-07-26 01:27:34
3070,52.4583747704,-1.9441900682,170.29,2017-07-26 01:28:11
3071,52.4583733454,-1.9441894814,170.77,2017-07-26 01:28:47
3072,52.4583735131,-1.9441888109,170.77,2017-07-26 01:29:15
3073,52.4583733454,-1.9441867154,170.29,2017-07-26 01:29:48
3074,52.4583699089,-1.9441921636,169.81,2017-07-26 01:30:25
3075,52.4583658855,-1.9442063291,168.37,2017-07-26 01:30:55
3076,52.4583647121,-1.9442126155,167.89,2017-07-26 01:31:23
3077,52.4583513848,-1.9442164712,167.41,2017-07-26 01:32:05
3078,52.4583453499,-1.9442176446,167.89,2017-07-26 01:32:40
3079,52.4583410751,-1.9442261104,167.89,2017-07-26 01:33:04
3080,52.458340656,-1.9442368392,168.37,2017-07-26 01:33:34
3081,52.4583383091,-1.9442434609,168.37,2017-07-26 01:34:06
3082,52.4583395664,-1.9442442153,168.85,2017-07-26 01:34:33
3083,52.4583394825,-1.9442344923,169.33,2017-07-26 01:34:59
3084,52.4583381414,-1.9442265294,169.33,2017-07-26 01:35:29
3085,52.4583401531,-1.9442154653,168.85,2017-07-26 01:36:01
3086,52.4583416618,-1.9442131184,169.33,2017-07-26 01:36:29
3087,52.4583447631,-1.9442176446,169.33,2017-07-26 01:37:03
3088,52.4583512172,-1.9442188181,169.81,2017-07-26 01:37:38
3089,52.4583538156,-1.9442145433,169.33,2017-07-26 01:38:12
3090,52.4583547376,-1.9442166388,169.33,2017-07-26 01:38:50
3091,52.4583575036,-1.9442144595,169.33,2017-07-26 01:39:25
3092,52.458355492,-1.9442095142,170.29,2017-07-26 01:40:10
3093,52.4583597668,-1.9442030601,170.29,2017-07-26 01:40:53
3094,52.458363371,-1.9441976957,170.77,2017-07-26 01:41:29
3095,52.4583702441,-1.9441900682,170.77,2017-07-26 01:42:14
3096,52.4583666399,-1.9441915769,170.77,2017-07-26 01:42:55
3097,52.4583648797,-1.9441983663,170.77,2017-07-26 01:43:29
3098,52.4583663046,-1.9442089275,170.77,2017-07-26 01:44:01
3099,52.4583654664,-1.9442179799,171.25,2017-07-26 01:44:35
3100,52.4583664723,-1.9442152139,171.25,2017-07-26 01:45:06
3101,52.4583720043,-1.9442075025,171.25,2017-07-26 01:45:43
3102,52.458369825,-1.9441976119,172.21,2017-07-26 01:46:24
3103,52.4583669752,-1.9441918284,172.69,2017-07-26 01:46:54
3104,52.4583621137,-1.9441945106,172.69,2017-07-26 01:47:36
3105,52.4583585095,-1.9441945106,172.21,2017-07-26 01:48:15
3106,52.4583637062,-1.9442064129,172.21,2017-07-26 01:49:00
3107,52.4583689868,-1.9442065805,172.21,2017-07-26 01:49:38
3108,52.4583691545,-1.9442198239,172.69,2017-07-26 01:50:22
3109,52.4583678972,-1.9442130346,173.17,2017-07-26 01:51:00
3110,52.4583774526,-1.9442079216,173.17,2017-07-26 01:51:38
3111,52.4583772849,-1.944191996,172.21,2017-07-26 01:52:14
3112,52.4583776202,-1.9441895653,171.25,2017-07-26 01:52:50
3113,52.4583747704,-1.9441935048,171.25,2017-07-26 01:53:24
3114,52.4583678134,-1.9441924989,171.73,2017-07-26 01:54:07
3115,52.4583641253,-1.9441991206,172.21,2017-07-26 01:54:40
3116,52.4583627004,-1.9442100171,171.73,2017-07-26 01:55:15
3117,52.4583640415,-1.9442195725,170.77,2017-07-26 01:56:03
3118,52.4583594315,-1.9442229252,170.77,2017-07-26 01:56:41
3119,52.4583563302,-1.9442263618,170.29,2017-07-26 01:57:16
3120,52.4583549052,-1.9442302175,169.81,2017-07-26 01:57:51
3121,52.4583539832,-1.944218399,169.33,2017-07-26 01:58:28
3122,52.4583570007,-1.9442215841,169.33,2017-07-26 01:59:00
3123,52.4583653826,-1.944216555,169.33,2017-07-26 01:59:33
3124,52.4583660532,-1.9442209974,170.29,2017-07-26 01:59:54
3125,52.4583647959,-1.9442188181,170.77,2017-07-26 02:00:32
3126,52.4583627004,-1.9442303851,170.77,2017-07-26 02:01:04
3127,52.4583638739,-1.9442358334,171.25,2017-07-26 02:01:43
3128,52.4583530612,-1.9442203268,170.77,2017-07-26 02:02:16
3129,52.4583530612,-1.9442138728,171.25,2017-07-26 02:02:48
3130,52.4583590124,-1.9442021381,171.25,2017-07-26 02:03:29
3131,52.4583694059,-1.9441970252,172.21,2017-07-26 02:04:05
3132,52.4583718367,-1.9441895653,172.69,2017-07-26 02:04:32
3133,52.4583770335,-1.9441930018,173.66,2017-07-26 02:05:10
3134,52.4583807215,-1.9441974442,174.14,2017-07-26 02:05:42
3135,52.4583766982,-1.9442054071,175.1,2017-07-26 02:06:12
3136,52.4583747704,-1.9442076702,175.58,2017-07-26 02:06:46
3137,52.4583745189,-1.9442075863,176.54,2017-07-26 02:07:14
3138,52.4583720043,-1.9442027248,177.02,2017-07-26 02:07:50
3139,52.4583708309,-1.9441984501,177.02,2017-07-26 02:08:22
3140,52.4583709985,-1.9441963546,177.02,2017-07-26 02:08:51
3141,52.4583708309,-1.9441944268,176.54,2017-07-26 02:09:20
3142,52.4583668076,-1.9441860449,175.58,2017-07-26 02:09:53
3143,52.4583632872,-1.9441812672,175.1,2017-07-26 02:10:22
3144,52.4583646283,-1.9441757351,174.62,2017-07-26 02:10:53
3145,52.4583668076,-1.9441814348,174.62,2017-07-26 02:11:26
3146,52.4583709985,-1.9441927504,174.62,2017-07-26 02:12:02
3147,52.4583705794,-1.9442108553,174.14,2017-07-26 02:12:37
3148,52.4583731778,-1.9442101847,174.62,2017-07-26 02:13:10
3149,52.4583745189,-1.9442075863,175.1,2017-07-26 02:13:43
3150,52.4583735969,-1.9442052394,175.1,2017-07-26 02:14:12
3151,52.4583720881,-1.9441987853,174.62,2017-07-26 02:14:40
3152,52.4583735131,-1.9441918284,174.14,2017-07-26 02:15:06
3153,52.4583736807,-1.9441888947,174.14,2017-07-26 02:15:31
3154,52.4583725072,-1.9441879727,174.14,2017-07-26 02:15:55
3155,52.4583732616,-1.9441907387,174.62,2017-07-26 02:16:21
3156,52.4583729263,-1.9442024734,175.1,2017-07-26 02:16:50
3157,52.4583699927,-1.9442195725,176.06,2017-07-26 02:17:34
3158,52.4583715014,-1.9442256074,175.58,2017-07-26 02:18:04
3159,52.4583708309,-1.9442201592,175.58,2017-07-26 02:18:34
3160,52.4583746027,-1.9442209974,175.58,2017-07-26 02:18:59
3161,52.4583801348,-1.9442192372,176.06,2017-07-26 02:19:33
3162,52.4583785422,-1.9442169741,176.54,2017-07-26 02:20:03
3163,52.4583782908,-1.9442170579,176.54,2017-07-26 02:20:30
3164,52.4583815597,-1.9442104362,176.54,2017-07-26 02:20:57
3165,52.4583806377,-1.9442056585,175.58,2017-07-26 02:21:26
3166,52.4583794642,-1.9441928342,175.58,2017-07-26 02:21:57
3167,52.458376782,-1.9441909902,176.06,2017-07-26 02:22:36
3168,52.4583755247,-1.9441943429,176.06,2017-07-26 02:23:01
3169,52.4583739322,-1.9441966061,176.06,2017-07-26 02:23:29
3170,52.4583739322,-1.944197109,176.54,2017-07-26 02:23:56
3171,52.4583772849,-1.944190152,176.06,2017-07-26 02:24:24
3172,52.4583808053,-1.944180429,176.06,2017-07-26 02:24:52
3173,52.4583831523,-1.9441770762,175.58,2017-07-26 02:25:20
3174,52.4583834875,-1.9441794232,175.58,2017-07-26 02:25:45
3175,52.4583844095,-1.9441802613,175.58,2017-07-26 02:26:07
3176,52.4583844095,-1.9441791717,175.58,2017-07-26 02:26:32
3177,52.4583826493,-1.9441805966,175.58,2017-07-26 02:27:00
3178,52.4583821464,-1.9441823568,176.06,2017-07-26 02:27:32
3179,52.458380973,-1.9441888109,175.58,2017-07-26 02:27:58
3180,52.4583813921,-1.9441954326,175.58,2017-07-26 02:28:20
3181,52.4583813921,-1.9441965222,175.1,2017-07-26 02:28:53
3182,52.4583850801,-1.9441896491,175.1,2017-07-26 02:29:32
3183,52.4583901092,-1.9441884756,175.58,2017-07-26 02:30:05
3184,52.458391618,-1.9441862963,175.58,2017-07-26 02:30:40
3185,52.458386505,-1.9441867992,174.62,2017-07-26 02:31:19
3186,52.4583791289,-1.9441829436,174.14,2017-07-26 02:31:50
3187,52.4583752733,-1.9441821054,173.66,2017-07-26 02:32:24
3188,52.4583726749,-1.944180429,173.66,2017-07-26 02:33:01
3189,52.4583711661,-1.9441847876,173.66,2017-07-26 02:33:36
3190,52.4583738483,-1.9441759028,173.66,2017-07-26 02:34:09
3191,52.4583761115,-1.9441678561,173.66,2017-07-26 02:34:42
3192,52.4583699927,-1.9441666827,173.17,2017-07-26 02:35:19
3193,52.4583700765,-1.944158636,173.17,2017-07-26 02:35:53
3194,52.458367059,-1.9441664312,172.69,2017-07-26 02:36:25
3195,52.4583647121,-1.9441750646,172.69,2017-07-26 02:37:03
3196,52.4583647959,-1.9441700354,172.21,2017-07-26 02:37:44
3197,52.4583638739,-1.9441702031,172.21,2017-07-26 02:38:15
3198,52.4583654664,-1.9441770762,172.69,2017-07-26 02:38:40
3199,52.4583677296,-1.9441810157,172.69,2017-07-26 02:39:14
3200,52.4583686516,-1.9441805128,172.21,2017-07-26 02:39:39
3201,52.458370747,-1.9441803452,171.73,2017-07-26 02:40:01
3202,52.4583689868,-1.9441759866,171.25,2017-07-26 02:40:32
3203,52.4583689868,-1.9441717118,170.77,2017-07-26 02:40:57
3204,52.4583716691,-1.9441681076,170.77,2017-07-26 02:41:29
3205,52.4583689868,-1.9441790879,170.77,2017-07-26 02:41:59
3206,52.4583674781,-1.9441758189,170.77,2017-07-26 02:42:23
3207,52.4583647121,-1.944179507,170.77,2017-07-26 02:42:49
3208,52.4583657179,-1.9441779982,170.77,2017-07-26 02:43:23
3209,52.4583647121,-1.9441847038,171.25,2017-07-26 02:43:42
3210,52.4583637062,-1.9441940915,171.73,2017-07-26 02:44:12
3211,52.4583649635,-1.9441970252,172.21,2017-07-26 02:44:38
3212,52.4583685677,-1.9441900682,171.25,2017-07-26 02:45:01
3213,52.4583806377,-1.9441893976,171.73,2017-07-26 02:45:40
3214,52.4583845772,-1.9441941753,172.21,2017-07-26 02:46:08
3215,52.4583862536,-1.9441957679,172.69,2017-07-26 02:46:36
3216,52.4583886005,-1.9441914931,172.69,2017-07-26 02:47:03
3217,52.4583880138,-1.9441917446,172.21,2017-07-26 02:47:32
3218,52.4583870079,-1.9441875536,172.21,2017-07-26 02:47:58
3219,52.4583868403,-1.944185961,171.73,2017-07-26 02:48:33
3220,52.4583865888,-1.9441882242,171.25,2017-07-26 02:48:59
3221,52.4583860021,-1.9441839494,171.73,2017-07-26 02:49:25
3222,52.4583886005,-1.9441791717,171.25,2017-07-26 02:50:00
3223,52.4583885167,-1.9441810157,171.25,2017-07-26 02:50:29
3224,52.4583901931,-1.9441802613,171.73,2017-07-26 02:51:06
3225,52.4583956413,-1.9441862963,172.21,2017-07-26 02:51:34
3226,52.4584006704,-1.9441912416,172.69,2017-07-26 02:52:12
3227,52.4584014248,-1.9441984501,173.17,2017-07-26 02:52:38
3228,52.4583942164,-1.9442164712,174.14,2017-07-26 02:53:17
3229,52.4583848286,-1.9442066643,174.62,2017-07-26 02:53:50
3230,52.4583796319,-1.9441983663,174.14,2017-07-26 02:54:32
3231,52.4583763629,-1.9441966899,173.17,2017-07-26 02:55:15
3232,52.4583741836,-1.9441981986,172.69,2017-07-26 02:55:50
3233,52.4583689868,-1.9441945944,172.69,2017-07-26 02:56:29
3234,52.4583652988,-1.9442006294,173.66,2017-07-26 02:57:03
3235,52.4583638739,-1.9441985339,173.66,2017-07-26 02:57:35
3236,52.4583596829,-1.9441943429,173.66,2017-07-26 02:58:02
3237,52.4583575875,-1.9441888947,173.66,2017-07-26 02:58:30
3238,52.458353648,-1.9441921636,174.14,2017-07-26 02:58:58
3239,52.4583496246,-1.9441888947,173.66,2017-07-26 02:59:25
3240,52.4583512172,-1.9441867992,173.66,2017-07-26 02:59:51
3241,52.4583559111,-1.9441769086,173.66,2017-07-26 03:00:24
3242,52.4583580066,-1.9441912416,174.14,2017-07-26 03:01:00
3243,52.4583611079,-1.9442048203,174.14,2017-07-26 03:01:34
3244,52.4583617784,-1.9442033954,175.1,2017-07-26 03:02:16
3245,52.4583650474,-1.9442063291,174.62,2017-07-26 03:02:47
3246,52.4583637901,-1.9442096818,174.62,2017-07-26 03:03:22
